Customer_ID,Total_Orders,Total_Revenue,Total_Profit,Avg_Discount,Avg_Age,Total_Quantity,Segment,Segment_Label
C0724,4,4800.41,1042.05,0.2075,27.25,12.0,2,Mid Value
C0725,3,2781.51,684.48,0.08,57.0,6.0,0,Low Value
C0726,4,7584.77,1045.23,0.075,36.5,15.0,2,Mid Value
C0727,4,2451.89,593.79,0.1625,40.25,12.0,0,Low Value
C0728,3,2739.77,635.79,0.23,34.666666666666664,5.0,0,Low Value
C0729,1,389.4,92.11,0.15,31.0,1.0,0,Low Value
C0730,4,7325.27,1462.12,0.16,42.0,13.0,2,Mid Value
C0731,6,5879.74,1148.06,0.09666666666666666,44.166666666666664,18.0,2,Mid Value
C0733,4,10235.95,2053.93,0.07,45.5,15.0,1,High Value
C0734,3,1947.39,391.34000000000003,0.13333333333333333,40.333333333333336,10.0,0,Low Value
C0735,3,5795.99,1561.92,0.08333333333333333,38.0,13.0,2,Mid Value
C0736,2,2369.88,349.40999999999997,0.115,31.5,6.0,0,Low Value
C0737,2,3704.62,514.5699999999999,0.235,36.0,7.0,0,Low Value
C0738,5,7296.85,1513.96,0.21000000000000002,48.8,15.0,2,Mid Value
C0739,7,8313.22,2124.55,0.15571428571428572,41.142857142857146,15.0,1,High Value
C0740,4,2234.67,384.32,0.21000000000000002,44.0,12.0,0,Low Value
C0741,8,7433.78,1433.02,0.14,49.625,23.0,1,High Value
C0742,1,1026.45,141.04,0.01,45.0,2.0,0,Low Value
C0743,5,5616.04,1114.34,0.158,41.2,12.0,2,Mid Value
C0744,2,1718.51,423.31,0.1,43.0,8.0,0,Low Value
C0745,2,2806.1,458.07,0.19,35.5,6.0,0,Low Value
C0746,3,2926.13,399.65999999999997,0.14,38.0,8.0,0,Low Value
C0747,3,4658.23,961.06,0.11333333333333334,45.0,11.0,2,Mid Value
C0748,4,6084.53,1807.19,0.2375,37.5,15.0,2,Mid Value
C0749,3,2933.75,834.21,0.12666666666666668,39.0,14.0,2,Mid Value
C0750,2,2761.49,572.1,0.1,45.0,6.0,0,Low Value
C0751,1,1698.03,489.15,0.22,29.0,4.0,0,Low Value
C0752,3,1348.83,383.76,0.15333333333333332,39.333333333333336,5.0,0,Low Value
C0753,5,8412.49,1391.59,0.11000000000000001,48.8,17.0,2,Mid Value
C0754,1,695.43,101.4,0.28,47.0,1.0,0,Low Value
C0755,3,2223.88,744.13,0.12666666666666668,31.333333333333332,10.0,0,Low Value
C0756,1,307.44,35.43,0.3,18.0,5.0,0,Low Value
C0757,3,5368.65,1011.32,0.17666666666666667,43.666666666666664,10.0,2,Mid Value
C0758,7,4387.7,719.15,0.21571428571428572,34.0,17.0,2,Mid Value
C0759,3,4227.33,855.85,0.07666666666666667,52.666666666666664,13.0,2,Mid Value
C0760,3,6230.21,1532.83,0.18999999999999997,37.666666666666664,9.0,2,Mid Value
C0761,2,1937.48,464.73,0.06,40.0,7.0,0,Low Value
C0762,5,2729.7000000000003,624.72,0.124,36.4,8.0,0,Low Value
C0763,2,1394.05,356.32,0.025,37.0,6.0,0,Low Value
C0764,6,6847.9,1403.1100000000001,0.18333333333333335,38.833333333333336,16.0,2,Mid Value
C0765,6,3494.34,1072.8400000000001,0.09333333333333334,29.833333333333332,13.0,2,Mid Value
C0766,5,8134.85,2342.68,0.13999999999999999,53.8,17.0,1,High Value
C0767,9,11383.42,2273.36,0.1388888888888889,40.55555555555556,32.0,1,High Value
C0768,4,6185.49,1281.62,0.23,50.25,12.0,2,Mid Value
C0769,5,6013.43,1543.21,0.164,38.6,14.0,2,Mid Value
C0770,4,6851.7,1549.44,0.09,28.25,13.0,2,Mid Value
C0771,3,3710.45,1080.32,0.12333333333333334,44.666666666666664,6.0,0,Low Value
C0772,4,9069.35,2450.42,0.0975,42.5,16.0,1,High Value
C0773,6,8943.24,1821.71,0.16666666666666666,38.166666666666664,20.0,1,High Value
C0774,4,4117.54,1043.77,0.1275,41.5,10.0,2,Mid Value
C0775,2,3534.24,909.9,0.14,56.0,6.0,0,Low Value
C0776,5,9836.539999999999,1960.1200000000001,0.148,42.4,17.0,1,High Value
C0777,2,2500.5699999999997,392.32,0.09,36.0,8.0,0,Low Value
C0778,6,4480.74,806.12,0.14333333333333334,43.0,15.0,2,Mid Value
C0779,5,5623.31,875.1899999999999,0.098,50.4,18.0,2,Mid Value
C0780,5,6245.69,2039.79,0.176,44.6,17.0,2,Mid Value
C0781,3,1848.1699999999998,465.61,0.13666666666666666,63.666666666666664,7.0,0,Low Value
C0782,7,11052.32,2409.74,0.1642857142857143,46.42857142857143,22.0,1,High Value
C0783,2,5047.3,820.3299999999999,0.095,41.0,9.0,0,Low Value
C0784,5,8300.64,1298.82,0.166,45.2,16.0,2,Mid Value
C0785,5,8763.83,2250.87,0.17200000000000001,40.6,17.0,1,High Value
C0786,1,1843.95,396.44,0.24,27.0,3.0,0,Low Value
C0787,3,1759.1399999999999,396.24,0.10333333333333333,42.666666666666664,10.0,0,Low Value
C0788,5,5691.39,1636.65,0.126,44.2,9.0,2,Mid Value
C0789,2,2557.38,576.91,0.175,52.5,6.0,0,Low Value
C0790,5,5857.0,1586.4099999999999,0.152,40.6,16.0,2,Mid Value
C0791,3,2264.79,477.9,0.08,50.0,9.0,0,Low Value
C0792,3,6315.24,1850.83,0.15,59.333333333333336,10.0,2,Mid Value
C0793,3,1931.05,356.49,0.19666666666666666,47.0,7.0,0,Low Value
C0794,2,3490.67,725.08,0.295,37.0,7.0,0,Low Value
C0795,3,4184.6,1196.79,0.13333333333333333,41.333333333333336,11.0,2,Mid Value
C0796,6,7165.58,1743.1,0.16333333333333333,29.166666666666668,17.0,2,Mid Value
C0797,6,7403.43,1167.35,0.14333333333333334,41.833333333333336,20.0,2,Mid Value
C0798,3,2547.4,776.66,0.19999999999999998,30.0,9.0,0,Low Value
C0799,4,2640.33,426.86,0.1825,39.25,11.0,0,Low Value
C0800,8,11810.22,2723.3900000000003,0.105,41.75,25.0,1,High Value
C0801,7,8294.02,1923.1599999999999,0.1357142857142857,43.714285714285715,23.0,1,High Value
C0802,4,3031.95,633.34,0.1775,38.25,11.0,0,Low Value
C0803,2,1018.54,201.82999999999998,0.21999999999999997,28.0,6.0,0,Low Value
C0804,2,1971.6299999999999,373.5,0.11499999999999999,27.5,3.0,0,Low Value
C0805,1,255.47,81.7,0.1,30.0,2.0,0,Low Value
C0806,4,4284.5599999999995,1024.44,0.14,43.25,12.0,2,Mid Value
C0807,3,2727.2799999999997,646.73,0.09666666666666668,53.666666666666664,9.0,0,Low Value
C0808,2,2755.16,377.35,0.2,44.0,7.0,0,Low Value
C0809,10,11652.05,2489.75,0.16,35.9,31.0,1,High Value
C0810,1,490.32,62.82,0.26,64.0,4.0,0,Low Value
C0811,4,4588.28,1162.1200000000001,0.145,42.25,8.0,2,Mid Value
C0812,2,1773.9,398.64,0.19,31.0,6.0,0,Low Value
C0813,5,7922.849999999999,2111.66,0.12,44.6,16.0,2,Mid Value
C0814,3,5159.57,1282.57,0.17666666666666667,44.333333333333336,10.0,2,Mid Value
C0815,5,6132.17,1861.16,0.168,45.0,13.0,2,Mid Value
C0816,6,10447.58,1887.9,0.18166666666666667,44.666666666666664,17.0,1,High Value
C0817,2,1820.6599999999999,301.64,0.15,38.5,6.0,0,Low Value
C0818,7,5771.47,954.74,0.20285714285714285,35.285714285714285,21.0,2,Mid Value
C0819,6,12723.5,2970.33,0.16166666666666665,44.833333333333336,23.0,1,High Value
C0820,5,9350.6,2499.21,0.094,41.2,17.0,1,High Value
C0821,5,9353.72,2534.87,0.132,47.0,20.0,1,High Value
C0822,1,1608.68,277.1,0.07,40.0,2.0,0,Low Value
C0823,5,2990.44,511.27,0.138,47.2,12.0,2,Mid Value
C0824,4,5784.97,1545.65,0.195,48.5,12.0,2,Mid Value
C0825,3,3354.4,561.65,0.16666666666666666,42.333333333333336,11.0,0,Low Value
C0826,6,7002.03,1467.79,0.16666666666666666,45.5,18.0,2,Mid Value
C0827,2,194.45,43.78,0.185,42.5,3.0,0,Low Value
C0828,2,1800.0700000000002,545.46,0.12,40.0,3.0,0,Low Value
C0829,5,8340.58,1939.1599999999999,0.092,43.0,14.0,2,Mid Value
C0830,1,750.88,92.58,0.14,48.0,3.0,0,Low Value
C0831,3,1766.9299999999998,376.16,0.16,41.0,8.0,0,Low Value
C0832,4,3612.0099999999998,880.56,0.22,39.75,10.0,2,Mid Value
C0833,2,1519.15,476.85,0.06999999999999999,21.5,5.0,0,Low Value
C0834,5,4340.76,889.8499999999999,0.176,50.4,14.0,2,Mid Value
C0835,6,4941.27,981.37,0.155,41.833333333333336,18.0,2,Mid Value
C0836,5,11917.78,2004.76,0.098,40.2,15.0,1,High Value
C0837,4,6077.53,1283.63,0.1925,33.75,12.0,2,Mid Value
C0838,6,10792.65,2993.66,0.16833333333333333,40.0,16.0,1,High Value
C0839,1,2192.99,675.16,0.22,44.0,4.0,0,Low Value
C0840,2,3291.7599999999998,687.15,0.145,33.0,8.0,0,Low Value
C0841,3,4682.52,778.73,0.08666666666666667,47.333333333333336,12.0,2,Mid Value
C0842,4,7949.15,1348.85,0.1825,42.5,18.0,2,Mid Value
C0843,2,236.55,73.95,0.05,36.5,3.0,0,Low Value
C0844,2,1762.03,560.08,0.28,34.5,9.0,0,Low Value
C0845,4,4187.139999999999,1055.93,0.1375,47.5,14.0,2,Mid Value
C0846,5,3562.1899999999996,828.01,0.124,50.0,14.0,2,Mid Value
C0847,3,2969.75,594.18,0.16666666666666666,39.666666666666664,6.0,0,Low Value
C0849,3,984.75,238.28,0.10000000000000002,37.0,7.0,0,Low Value
C0850,5,9543.529999999999,1833.09,0.152,49.0,15.0,2,Mid Value
C0851,3,4391.15,1198.56,0.08333333333333333,28.0,7.0,0,Low Value
C0852,3,4799.79,706.9,0.18333333333333335,35.0,11.0,0,Low Value
C0853,2,996.54,325.7,0.195,48.0,2.0,0,Low Value
C0854,1,2504.3,804.94,0.1,58.0,4.0,0,Low Value
C0855,2,1926.77,486.68,0.24,46.0,7.0,0,Low Value
C0856,4,7372.87,1481.24,0.14,50.25,12.0,2,Mid Value
C0857,4,3381.85,667.35,0.10500000000000001,39.75,7.0,0,Low Value
C0858,6,5559.7,958.9100000000001,0.17666666666666667,30.5,15.0,2,Mid Value
C0859,8,6479.929999999999,1166.75,0.1475,39.75,20.0,1,High Value
C0860,5,8506.31,2559.4700000000003,0.11200000000000002,48.2,16.0,1,High Value
C0861,2,2513.96,637.75,0.105,63.0,6.0,0,Low Value
C0862,6,9314.82,1889.48,0.10833333333333334,46.333333333333336,16.0,1,High Value
C0863,7,8267.96,1494.3700000000001,0.1657142857142857,41.142857142857146,22.0,1,High Value
C0864,2,3605.37,943.04,0.13,38.0,6.0,0,Low Value
C0865,1,2132.45,541.79,0.21,35.0,3.0,0,Low Value
C0866,3,4459.84,973.6,0.19666666666666666,35.333333333333336,8.0,0,Low Value
C0867,8,8238.09,1424.71,0.1525,46.375,23.0,1,High Value
C0868,2,5745.29,1802.38,0.135,57.5,8.0,2,Mid Value
C0869,3,3147.18,1016.89,0.19999999999999998,43.333333333333336,8.0,0,Low Value
C0870,2,4448.38,1270.6499999999999,0.06,45.0,7.0,0,Low Value
C0871,6,3409.13,958.01,0.19999999999999998,36.666666666666664,12.0,2,Mid Value
C0872,5,12989.02,2787.7,0.12,52.4,17.0,1,High Value
C0873,4,4238.32,1015.9699999999999,0.215,46.25,11.0,2,Mid Value
C0874,4,3800.52,726.9399999999999,0.2,34.0,13.0,2,Mid Value
C0876,2,1770.3999999999999,450.65999999999997,0.09000000000000001,49.5,5.0,0,Low Value
C0877,5,6007.99,958.38,0.12,46.4,17.0,2,Mid Value
C0878,6,6402.139999999999,1588.79,0.19166666666666665,42.166666666666664,16.0,2,Mid Value
C0879,1,679.07,148.82,0.14,50.0,2.0,0,Low Value
C0880,4,4663.46,1344.4199999999998,0.145,46.25,8.0,2,Mid Value
C0881,3,7642.76,1382.28,0.13999999999999999,36.666666666666664,11.0,2,Mid Value
C0882,3,2815.37,429.7,0.17333333333333334,36.333333333333336,12.0,0,Low Value
C0883,3,5772.48,1838.0,0.09333333333333334,43.0,9.0,2,Mid Value
C0884,4,7270.24,1842.85,0.10250000000000001,44.75,13.0,2,Mid Value
C0885,7,5950.46,1546.92,0.16714285714285712,49.42857142857143,16.0,2,Mid Value
C0886,3,6270.030000000001,1618.54,0.12,41.333333333333336,11.0,2,Mid Value
C0887,3,1259.32,260.78999999999996,0.05333333333333334,51.333333333333336,3.0,0,Low Value
C0888,6,8126.68,2097.38,0.09833333333333334,35.833333333333336,22.0,1,High Value
C0889,7,5307.09,976.5600000000001,0.11285714285714286,50.142857142857146,18.0,2,Mid Value
C0890,6,10385.949999999999,2650.35,0.19833333333333333,40.333333333333336,19.0,1,High Value
C0891,2,4282.85,1250.47,0.02,49.0,7.0,0,Low Value
C0892,7,6582.63,1214.21,0.13285714285714287,41.714285714285715,18.0,2,Mid Value
C0893,4,6701.44,2035.41,0.18,36.25,12.0,2,Mid Value
C0894,4,4342.38,937.05,0.1975,38.75,18.0,2,Mid Value
C0895,5,10206.34,2071.5699999999997,0.17,44.6,18.0,1,High Value
C0896,5,7178.97,1961.92,0.142,45.6,14.0,2,Mid Value
C0897,3,6501.84,1157.62,0.07,21.0,13.0,2,Mid Value
C0898,4,3660.18,812.75,0.09250000000000001,46.5,11.0,2,Mid Value
C0899,5,6618.3099999999995,1405.54,0.122,37.2,15.0,2,Mid Value
C0900,4,7313.31,1836.8899999999999,0.1325,47.25,15.0,2,Mid Value
C0901,1,238.17,77.62,0.21,43.0,1.0,0,Low Value
C0902,2,1621.61,298.94,0.14500000000000002,56.0,4.0,0,Low Value
C0903,3,4398.48,862.5699999999999,0.13333333333333333,61.333333333333336,14.0,2,Mid Value
C0904,4,4724.6,1147.08,0.125,37.25,13.0,2,Mid Value
C0905,4,3492.07,734.47,0.115,45.75,9.0,0,Low Value
C0906,3,4459.39,917.8799999999999,0.17,40.666666666666664,6.0,0,Low Value
C0907,3,5543.53,1458.43,0.16,23.333333333333332,13.0,2,Mid Value
C0908,6,10630.34,2884.46,0.10333333333333333,43.166666666666664,22.0,1,High Value
C0909,6,6616.22,1880.47,0.20666666666666667,45.166666666666664,20.0,1,High Value
C0910,2,2292.08,323.73,0.20500000000000002,50.0,5.0,0,Low Value
C0911,1,2509.03,335.32,0.11,64.0,3.0,0,Low Value
C0912,5,8679.29,2130.57,0.13999999999999999,40.4,13.0,2,Mid Value
C0913,5,6359.209999999999,1918.48,0.096,36.6,20.0,2,Mid Value
C0914,4,3462.74,1015.01,0.0825,47.0,8.0,2,Mid Value
C0915,5,7564.8,2016.7600000000002,0.17400000000000002,42.4,15.0,2,Mid Value
C0916,6,8791.77,2131.8199999999997,0.11,44.5,17.0,1,High Value
C0917,7,13396.81,3022.13,0.12000000000000001,31.571428571428573,29.0,1,High Value
C0918,2,793.6700000000001,229.52,0.085,40.5,3.0,0,Low Value
C0919,2,2373.73,410.01,0.20500000000000002,49.5,7.0,0,Low Value
C0920,5,5223.719999999999,1300.43,0.13,45.4,11.0,2,Mid Value
C0921,3,4999.66,1359.48,0.15333333333333335,36.0,7.0,2,Mid Value
C0922,5,5353.240000000001,1577.8400000000001,0.18,48.6,14.0,2,Mid Value
C0923,3,2611.3199999999997,521.0500000000001,0.18000000000000002,36.333333333333336,9.0,0,Low Value
C0924,6,4898.49,1021.82,0.13333333333333333,36.0,16.0,2,Mid Value
C0925,4,6425.53,1459.01,0.0925,37.75,11.0,2,Mid Value
C0926,4,4379.59,781.6899999999999,0.13249999999999998,39.75,14.0,2,Mid Value
C0927,4,6713.32,1408.7,0.12,36.25,11.0,2,Mid Value
C0928,3,7224.76,1227.17,0.17666666666666667,28.666666666666668,15.0,2,Mid Value
C0929,6,6660.12,1601.1399999999999,0.11666666666666665,33.333333333333336,15.0,2,Mid Value
C0930,3,4436.97,841.76,0.10000000000000002,47.333333333333336,10.0,0,Low Value
C0931,4,4034.9,715.5,0.1325,43.75,12.0,2,Mid Value
C0932,3,2609.52,365.95000000000005,0.20333333333333334,49.0,8.0,0,Low Value
C0933,3,4646.07,1451.1599999999999,0.15333333333333335,38.333333333333336,8.0,2,Mid Value
C0934,4,4888.280000000001,1101.47,0.19,40.5,11.0,2,Mid Value
C0935,6,9696.34,2509.71,0.1366666666666667,40.0,24.0,1,High Value
C0936,2,4770.14,777.14,0.06,45.5,7.0,0,Low Value
C0937,3,3840.62,969.0999999999999,0.19666666666666668,46.333333333333336,10.0,0,Low Value
C0938,10,13689.08,2701.64,0.145,44.7,22.0,1,High Value
C0939,4,1775.73,345.03,0.14,41.5,14.0,0,Low Value
C0940,4,2088.35,437.1,0.055,36.75,7.0,0,Low Value
C0941,3,4828.21,864.71,0.11666666666666665,50.0,9.0,0,Low Value
C0942,3,2154.38,367.27,0.16333333333333333,39.666666666666664,8.0,0,Low Value
C0943,7,9408.69,2673.99,0.07428571428571429,41.142857142857146,21.0,1,High Value
C0944,4,3744.71,1110.53,0.16749999999999998,34.5,9.0,2,Mid Value
C0945,5,5813.860000000001,1099.53,0.156,40.8,17.0,2,Mid Value
C0946,4,4631.91,1237.74,0.2025,31.75,15.0,2,Mid Value
C0947,4,4655.299999999999,1069.12,0.1975,42.0,13.0,2,Mid Value
C0948,6,9784.01,2008.3,0.17833333333333334,40.0,19.0,1,High Value
C0949,5,8325.64,1871.98,0.16599999999999998,50.2,17.0,2,Mid Value
C0950,3,4067.2,1217.0900000000001,0.06999999999999999,49.666666666666664,8.0,0,Low Value
C0951,3,5541.53,935.41,0.17,53.0,9.0,2,Mid Value
C0952,4,2928.2,652.16,0.165,48.5,7.0,0,Low Value
C0953,4,4289.88,807.54,0.1275,48.25,11.0,2,Mid Value
C0954,2,5188.08,953.3100000000001,0.085,32.0,9.0,0,Low Value
C0955,3,2632.54,754.74,0.22666666666666666,39.666666666666664,6.0,0,Low Value
C0957,8,12383.19,2753.31,0.13375,35.125,28.0,1,High Value
C0958,6,6996.3099999999995,1996.99,0.135,48.833333333333336,16.0,2,Mid Value
C0959,3,5172.900000000001,1129.5,0.1366666666666667,36.0,12.0,2,Mid Value
C0960,5,3409.57,699.4100000000001,0.156,34.2,7.0,0,Low Value
C0961,5,7686.1900000000005,1669.73,0.186,33.8,17.0,2,Mid Value
C0963,4,5104.280000000001,878.04,0.22999999999999998,38.25,12.0,2,Mid Value
C0964,6,8019.25,1180.86,0.155,42.333333333333336,18.0,2,Mid Value
C0965,4,8371.73,1707.6399999999999,0.1175,42.0,14.0,2,Mid Value
C0966,1,2439.67,742.3,0.29,37.0,4.0,0,Low Value
C0967,4,4691.4400000000005,1381.4,0.135,39.5,7.0,2,Mid Value
C0968,3,1940.8700000000001,535.05,0.18333333333333335,39.0,8.0,0,Low Value
C0969,6,3539.09,864.25,0.16,43.166666666666664,13.0,2,Mid Value
C0970,1,849.14,217.01,0.27,38.0,4.0,0,Low Value
C0971,3,4496.79,1026.1200000000001,0.16666666666666666,53.333333333333336,8.0,0,Low Value
C0972,2,1927.96,605.72,0.15,29.0,7.0,0,Low Value
C0973,3,4032.16,820.32,0.07666666666666667,44.666666666666664,14.0,2,Mid Value
C0974,5,5014.08,1084.3600000000001,0.14,48.2,13.0,2,Mid Value
C0975,7,6862.89,1522.6499999999999,0.21571428571428572,42.142857142857146,21.0,1,High Value
C0976,2,961.9,263.76,0.11000000000000001,30.0,9.0,0,Low Value
C0977,6,8270.82,2072.94,0.19333333333333336,43.333333333333336,19.0,1,High Value
C0978,7,8543.51,2046.15,0.15285714285714286,40.714285714285715,16.0,1,High Value
C0979,2,4230.57,1339.71,0.22000000000000003,48.5,7.0,0,Low Value
C0980,3,3543.15,812.71,0.19666666666666666,39.666666666666664,10.0,0,Low Value
C0981,7,8897.0,1781.96,0.16285714285714287,46.0,21.0,1,High Value
C0982,5,6766.130000000001,1362.6399999999999,0.20600000000000002,47.6,11.0,2,Mid Value
C0983,6,8458.81,1866.27,0.145,40.333333333333336,16.0,1,High Value
C0984,4,5521.34,1323.53,0.0925,37.75,12.0,2,Mid Value
C0985,2,1551.92,456.78999999999996,0.21000000000000002,40.5,5.0,0,Low Value
C0986,2,2153.55,369.56000000000006,0.11,58.5,7.0,0,Low Value
C0987,6,9068.32,1686.0700000000002,0.12,44.833333333333336,17.0,1,High Value
C0988,2,600.9100000000001,143.82999999999998,0.155,62.0,5.0,0,Low Value
C0990,4,9349.54,1683.0500000000002,0.1775,35.5,13.0,2,Mid Value
C0991,3,6284.57,961.74,0.15333333333333335,35.0,14.0,2,Mid Value
C0992,5,4600.99,843.29,0.092,45.0,12.0,2,Mid Value
C0993,5,5672.76,1310.15,0.076,39.2,14.0,2,Mid Value
C0994,5,2915.3900000000003,666.99,0.186,38.6,9.0,2,Mid Value
C0995,1,1073.99,243.14,0.18,45.0,3.0,0,Low Value
C0996,2,1580.13,306.89,0.135,62.0,2.0,0,Low Value
C0997,2,2543.6800000000003,374.76,0.15,48.0,10.0,0,Low Value
C0998,3,3307.8900000000003,992.23,0.20333333333333334,47.666666666666664,10.0,0,Low Value
C0999,2,3076.7,494.02,0.125,54.0,8.0,0,Low Value
C1000,7,12762.869999999999,2043.48,0.13428571428571429,41.857142857142854,22.0,1,High Value
C1001,5,4333.8,713.64,0.188,35.4,19.0,2,Mid Value
C1002,5,2759.83,549.35,0.162,48.8,7.0,0,Low Value
C1003,6,11163.7,2499.7400000000002,0.10833333333333334,41.166666666666664,22.0,1,High Value
C1004,4,2391.98,320.09,0.155,33.75,10.0,0,Low Value
C1005,3,2095.4700000000003,391.76,0.21,36.666666666666664,6.0,0,Low Value
C1006,3,5203.7699999999995,806.15,0.12666666666666668,39.333333333333336,12.0,2,Mid Value
C1007,1,3065.48,812.41,0.2,45.0,5.0,0,Low Value
C1008,5,9761.17,2449.06,0.196,54.0,21.0,1,High Value
C1009,3,2067.37,616.37,0.18999999999999997,54.0,11.0,0,Low Value
C1010,2,1486.21,425.78,0.235,45.0,3.0,0,Low Value
C1011,5,7662.56,1536.63,0.13999999999999999,37.0,18.0,2,Mid Value
C1012,4,9647.29,1622.8200000000002,0.0825,52.75,18.0,2,Mid Value
C1013,5,3192.12,844.26,0.144,29.4,12.0,2,Mid Value
C1014,1,641.17,100.14,0.24,24.0,2.0,0,Low Value
C1015,2,2154.86,510.40999999999997,0.155,34.5,6.0,0,Low Value
C1016,1,3295.62,484.95,0.27,30.0,5.0,0,Low Value
C1017,5,5756.25,1422.23,0.156,38.0,11.0,2,Mid Value
C1018,6,8583.17,1607.42,0.10666666666666667,37.833333333333336,19.0,1,High Value
C1019,1,66.09,20.9,0.09,44.0,3.0,0,Low Value
C1020,2,4197.639999999999,1245.66,0.09,44.0,7.0,0,Low Value
C1022,7,9084.56,2227.21,0.10714285714285714,43.714285714285715,17.0,1,High Value
C1023,5,6802.110000000001,1535.5700000000002,0.16599999999999998,42.0,15.0,2,Mid Value
C1024,3,1675.66,371.19,0.15,45.0,3.0,0,Low Value
C1025,4,8130.41,2357.67,0.14750000000000002,60.5,14.0,2,Mid Value
C1026,5,7155.05,1290.23,0.098,43.8,14.0,2,Mid Value
C1027,2,3732.55,1012.3199999999999,0.19,54.5,6.0,0,Low Value
C1028,2,1241.2,245.82,0.16,58.0,5.0,0,Low Value
C1029,8,9997.98,2627.63,0.1225,53.75,28.0,1,High Value
C1030,6,5647.97,1358.6000000000001,0.20333333333333334,34.833333333333336,16.0,2,Mid Value
C1031,5,6287.0599999999995,1094.29,0.156,42.8,14.0,2,Mid Value
C1032,6,7284.05,1184.3400000000001,0.1366666666666667,49.666666666666664,14.0,2,Mid Value
C1033,5,4815.27,1261.68,0.148,47.0,14.0,2,Mid Value
C1034,4,4668.41,877.5,0.1525,38.0,13.0,2,Mid Value
C1035,7,9118.24,2683.3599999999997,0.06571428571428571,35.142857142857146,19.0,1,High Value
C1036,3,3775.87,938.11,0.09000000000000001,41.333333333333336,9.0,0,Low Value
C1037,5,1867.01,539.4,0.092,40.6,14.0,2,Mid Value
C1038,5,6099.89,1513.69,0.164,51.0,10.0,2,Mid Value
C1039,5,8270.65,1647.4,0.11000000000000001,42.2,16.0,2,Mid Value
C1040,4,6460.97,1082.76,0.1375,37.0,10.0,2,Mid Value
C1041,4,6946.38,1167.3899999999999,0.165,38.75,15.0,2,Mid Value
C1042,1,2770.26,886.05,0.19,50.0,4.0,0,Low Value
C1043,5,10882.08,2777.54,0.19,42.0,18.0,1,High Value
C1044,3,6396.27,1394.93,0.14666666666666667,28.666666666666668,12.0,2,Mid Value
C1045,2,2658.4199999999996,434.46,0.09,26.5,7.0,0,Low Value
C1046,4,3225.78,776.6800000000001,0.12000000000000001,39.0,13.0,2,Mid Value
C1047,6,6282.55,1060.43,0.11333333333333333,34.833333333333336,15.0,2,Mid Value
C1048,5,7134.12,2114.81,0.21400000000000002,35.6,17.0,2,Mid Value
C1049,4,3479.71,1054.98,0.135,47.5,8.0,2,Mid Value
C1050,6,7805.52,1597.5700000000002,0.19000000000000003,48.666666666666664,15.0,2,Mid Value
C1051,2,7580.280000000001,1671.9299999999998,0.08,45.5,10.0,2,Mid Value
C1052,5,12959.35,2321.34,0.086,37.8,23.0,1,High Value
C1053,6,11875.34,2446.42,0.15,39.833333333333336,19.0,1,High Value
C1054,2,4494.61,1002.47,0.030000000000000002,44.0,6.0,0,Low Value
C1055,4,2570.49,622.86,0.18,55.25,10.0,0,Low Value
C1056,5,9556.58,1893.17,0.176,42.8,19.0,1,High Value
C1057,5,6402.5599999999995,1816.6599999999999,0.172,25.8,13.0,2,Mid Value
C1058,4,6850.75,2232.88,0.1575,39.5,10.0,2,Mid Value
C1059,2,1704.59,487.28,0.195,44.0,6.0,0,Low Value
C1060,2,2666.02,694.73,0.19,31.0,7.0,0,Low Value
C1061,2,4312.96,1125.02,0.12,39.0,9.0,0,Low Value
C1062,4,2734.83,530.03,0.135,34.75,15.0,2,Mid Value
C1063,6,8222.960000000001,1932.1399999999999,0.15666666666666668,51.5,18.0,1,High Value
C1064,3,5831.59,1413.06,0.08333333333333333,47.333333333333336,12.0,2,Mid Value
C1065,6,6310.24,1240.75,0.215,50.166666666666664,15.0,2,Mid Value
C1066,2,1125.57,327.71000000000004,0.255,32.5,5.0,0,Low Value
C1068,6,4455.42,1065.7,0.13999999999999999,41.333333333333336,16.0,2,Mid Value
C1069,6,6531.47,1666.83,0.09833333333333334,44.0,17.0,2,Mid Value
C1070,6,8210.01,1627.6599999999999,0.17166666666666666,42.0,15.0,2,Mid Value
C1071,4,4912.22,1078.22,0.15000000000000002,53.5,18.0,2,Mid Value
C1072,2,1301.57,268.61,0.085,32.0,3.0,0,Low Value
C1073,3,6422.75,1153.03,0.10666666666666667,28.333333333333332,9.0,2,Mid Value
C1074,1,362.5,37.09,0.16,23.0,3.0,0,Low Value
C1075,5,3295.21,787.49,0.164,41.4,10.0,2,Mid Value
C1076,3,4771.1,1218.42,0.15333333333333332,46.666666666666664,8.0,2,Mid Value
C1077,6,6443.870000000001,1787.56,0.08166666666666667,45.666666666666664,15.0,2,Mid Value
C1078,2,3013.9,766.88,0.12,31.0,5.0,0,Low Value
C1079,4,5445.49,897.11,0.17250000000000001,44.75,14.0,2,Mid Value
C1080,4,6917.58,1187.99,0.185,35.0,16.0,2,Mid Value
C1081,3,6018.29,1832.1,0.06,39.666666666666664,11.0,2,Mid Value
C1082,3,4268.33,783.08,0.18000000000000002,39.333333333333336,8.0,0,Low Value
C1083,1,21.53,6.1,0.06,18.0,2.0,0,Low Value
C1084,3,3829.86,812.77,0.10999999999999999,47.666666666666664,9.0,0,Low Value
C1085,6,4502.45,949.76,0.17166666666666666,46.833333333333336,14.0,2,Mid Value
